Lattice Size (NxN),Total Steps,Steps Used in Analysis,Burnin Steps,Interaction Strength,Applied Mag Field,Spin Prop
20,100000,50000,25000,1.0,0.0,0.1

2.1,1,0.00740921450778842
2.1,2,0.002067107241600752
2.1,3,9.342138218926266e-05
2.1,4,0.00035657998523674905
2.1,5,-0.001051311963237822
2.1,6,-0.0036302634980529547
2.1,7,-0.003656578715890646
2.1,8,-0.004064474254846573
2.1,9,-0.003959208726882935
2.2,1,0.013734186999499798
2.2,2,0.0067210569977760315
2.2,3,0.0028131569270044565
2.2,4,-0.0011736826272681355
2.2,5,-0.0029894732870161533
2.2,6,-0.005121051799505949
2.2,7,-0.006963157095015049
2.2,8,-0.00848946999758482
2.2,9,-0.0090815844014287
2.0,1,0.00029078981606289744
2.0,2,-0.00024868419859558344
2.0,3,-0.00023552647326141596
2.0,4,-0.0002223685587523505
2.0,5,-0.0002486843732185662
2.0,6,-0.00023552647326141596
2.0,7,-0.00022236857330426574
2.0,8,-0.0002486843732185662
2.0,9,-0.0002486843732185662
2.4000000000000004,1,0.016740793362259865
2.4000000000000004,2,0.007938151247799397
2.4000000000000004,3,0.002188157755881548
2.4000000000000004,4,-0.0009960521711036563
2.4000000000000004,5,-0.0023513140622526407
2.4000000000000004,6,-0.007785525638610125
2.4000000000000004,7,-0.010153950192034245
2.4000000000000004,8,-0.010127636604011059
2.4000000000000004,9,-0.008706578984856606
2.3000000000000003,1,0.014496063813567162
2.3000000000000003,2,0.005864474456757307
2.3000000000000003,3,0.0019434221321716905
2.3000000000000003,4,-0.0016092098085209727
2.3000000000000003,5,-0.0014381569344550371
2.3000000000000003,6,-0.0061749923042953014
2.3000000000000003,7,-0.008227618411183357
2.3000000000000003,8,-0.009201313368976116
2.3000000000000003,9,-0.010990791954100132
2.5000000000000004,1,0.013853933662176132
2.5000000000000004,2,0.004446058068424463
2.5000000000000004,3,0.0016960548236966133
2.6000000000000005,1,0.018289489671587944
2.5000000000000004,4,0.0009855272946879268
2.6000000000000005,2,0.006776316091418266
2.5000000000000004,5,-0.0004486834804993123
2.5000000000000004,6,-0.006001302041113377
2.6000000000000005,3,0.0005657895235344768
2.5000000000000004,7,-0.007777614053338766
2.6000000000000005,4,-0.0035131557378917933
2.5000000000000004,8,-0.00925130769610405
2.6000000000000005,5,-0.0028684185817837715
2.5000000000000004,9,-0.010185526683926582
2.6000000000000005,6,-0.0050263176672160625
2.6000000000000005,7,-0.008776319213211536
2.6000000000000005,8,-0.010407906956970692
2.6000000000000005,9,-0.0134210716933012
