Lattice Size (NxN),Total Steps,Steps Used in Analysis,Burnin Steps,Interaction Strength,Applied Mag Field,Spin Prop
20,100000,50000,25000,1.0,0.0,0.1

2.1,1,0.0020684238988906145
2.1,2,0.0001473681186325848
2.1,3,-0.00039210444083437324
2.1,4,-0.001497365185059607
2.1,5,-0.0008789458661340177
2.1,6,-0.0011289454996585846
2.1,7,-0.001392100821249187
2.1,8,-0.0014710483374074101
2.1,9,-0.0010236812522634864
2.4000000000000004,1,0.009230264462530613
2.4000000000000004,2,0.004796060733497143
2.4000000000000004,3,0.0007828959496691823
2.4000000000000004,4,-0.0015197357861325145
2.4000000000000004,5,-0.0039934138767421246
2.4000000000000004,6,-0.005559202283620834
2.4000000000000004,7,-0.004546048119664192
2.4000000000000004,8,-0.004690783564001322
2.4000000000000004,9,-0.004624995868653059
2.2,1,0.005765796639025211
2.2,2,0.0006736846989952028
2.2,3,-0.0028921011835336685
2.2,4,-0.003128944430500269
2.2,5,-0.002102629281580448
2.2,6,-0.0017736816080287099
2.2,7,-0.0022868372034281492
2.2,8,-0.0019447333179414272
2.2,9,-0.00166841980535537
2.0,1,0.0014105300651863217
2.0,2,-0.00010263167496304959
2.0,3,-0.0006421029684133828
2.0,4,-0.0006552609847858548
2.0,5,-0.00037894569686613977
2.0,6,-0.00016841993783600628
2.0,7,-0.0004447350511327386
2.0,8,-0.0004710512585006654
2.0,9,-0.0007342084427364171
2.6000000000000005,1,0.015031596645712852
2.6000000000000005,2,0.0018736831843852997
2.6000000000000005,3,-0.004323679953813553
2.6000000000000005,4,-0.009639459662139416
2.6000000000000005,5,-0.010573671199381351
2.6000000000000005,6,-0.006560518406331539
2.6000000000000005,7,-0.006192096974700689
2.6000000000000005,8,-0.0036526310723274946
2.6000000000000005,9,0.001373682520352304
2.3000000000000003,1,0.016397355124354362
2.3000000000000003,2,0.0073973690159618855
2.3000000000000003,3,0.0011868487345054746
2.3000000000000003,4,-0.0030236837919801474
2.3000000000000003,5,-0.003865783102810383
2.3000000000000003,6,-0.004392100498080254
2.3000000000000003,7,-0.00666841259226203
2.3000000000000003,8,-0.007984200492501259
2.3000000000000003,9,-0.010668429546058178
2.5000000000000004,1,0.011331585235893726
2.5000000000000004,2,0.0028315805830061436
2.5000000000000004,3,-1.0526784535613842e-05
2.5000000000000004,4,-0.004957889206707478
2.5000000000000004,5,-0.006549992598593235
2.5000000000000004,6,-0.006628935690969229
2.5000000000000004,7,-0.004707892891019583
2.5000000000000004,8,-0.004484208766371012
2.5000000000000004,9,-0.003326315665617585
